Time,H,LE,ws,wd,air_temp,TKE,rad,VWC
18/08/201603:00:00,-0.665766939,-25.04032163,1.179201983,326.7893208,272.0837888,0.495550176,-7.580272,0.336
18/08/201603:30:00,-6.383292185,10.35157739,0.366598949,288.2043164,270.2767254,0.445399486,-8.733555,0.336
18/08/201604:00:00,-4.329870517,8.126664328,0.189363743,230.2119117,270.3850265,0.268181092,-8.791951,0.336
18/08/201605:30:00,-9.955484631,31.18947268,0.872442134,187.7801135,268.1680088,0.61449981,-8.77862,0.335
18/08/201606:00:00,-8.763720836,38.98717199,0.79621475,196.7491182,267.5960899,0.184622856,-8.835262,0.335
18/08/201606:30:00,-16.85808933,272.0639195,0.490260672,206.8234962,269.3802369,0.18774854,-7.716568,0.335
18/08/201607:00:00,-3.547438922,52.32835413,0.431657383,142.5390974,276.0058374,0.064057642,-6.291981,0.335
18/08/201607:30:00,-8.847590199,110.4683542,0.415715946,146.9297565,278.4367032,0.025380413,0.1741197,0.334
18/08/201608:00:00,-13.71293163,229.9782978,0.269912168,134.895727,278.9223217,0.046479184,5.883267,0.334
18/08/201608:30:00,6.320743935,-67.57983013,0.151313371,200.2569717,279.8468835,0.061732724,18.0561,0.334
18/08/201609:00:00,19.357874,0,0.046039191,198.3042289,281.1539178,0.101706713,37.30592,0.334
18/08/201609:30:00,7.15421475,4.683144574,0.348056736,323.5347809,282.2394212,0.159533175,36.3785,0.334
18/08/201610:00:00,-0.655824768,125.0413937,0.46291325,305.4312111,282.9682176,0.049281101,29.03935,0.334
18/08/201610:30:00,1.426552232,82.48021716,0.26345783,310.7066386,283.5326107,0.221793702,38.79685,0.334
18/08/201611:00:00,5.732817152,28.0734364,0.81534327,321.7046816,284.2565726,0.171082401,46.09785,0.334
18/08/201611:30:00,4.231552226,44.68275047,0.752657849,211.0233089,284.8517718,0.31327609,36.41436,0.334
18/08/201612:00:00,-26.83548101,60,0.474453647,225.6117729,285.3643217,0.24533444,34.07595,0.334
18/08/201612:30:00,1.232873763,73.69290917,1.082852219,319.6596953,286.067718,0.390686375,28.7997,0.334
18/08/201613:00:00,-1.544907501,119.0554323,0.852969764,326.7160918,286.5400733,0.317313815,29.15345,0.334
18/08/201613:30:00,6.231146076,-54.98770767,0.456565712,249.9077544,286.5896459,0.28040774,76.23292,0.334
18/08/201614:00:00,46.7533331,0,0.962895663,324.5199304,286.8062185,0.516762111,47.34614,0.334
18/08/201614:30:00,13.13288405,-5.391488116,0.46890662,301.5226341,286.8680195,0.298369829,69.58971,0.335
18/08/201615:00:00,10.2973664,35.58859143,0.53283095,253.6363561,286.9772732,0.720975744,42.12275,0.338
18/08/201615:30:00,19.88093782,69.0738966,0.59400559,289.5789428,287.1951748,0.376093561,196.279,0.34
18/08/201616:00:00,10.79684847,100,0.205512591,334.4534714,287.06176,0.217081427,203.6993,0.339
18/08/201616:30:00,67.77281765,165.5466195,0.429966713,283.9208887,286.9693611,0.216367492,402.7379,0.339
18/08/201617:00:00,101.4269485,194.0879174,1.017012769,303.5641577,286.327155,0.639091298,147.7633,0.34
18/08/201617:30:00,20.64838392,145.7618407,1.144196584,310.8297235,285.6894502,0.328769719,83.51074,0.341
18/08/201618:00:00,13.79861523,-1.819940899,0.569853154,287.5247131,285.7221903,0.226375475,22.60693,0.341
18/08/201618:30:00,-5.099441827,24.91413119,1.017147725,206.7007189,284.1042577,0.249641564,-12.6183,0.341
18/08/201619:00:00,-0.708233692,5.694955928,0.355619687,165.7244342,284.1994658,0.175566152,23.90893,0.34
18/08/201620:30:00,-12.37937016,27.33155817,0.640274008,136.3509713,284.7903924,0.245412289,-21.25774,0.339
18/08/201621:00:00,-11.28259662,27.77417971,0.752775442,135.7373265,282.8736008,0.175645401,-21.37914,0.339
18/08/201621:30:00,-8.592263647,15.18435239,0.74789533,156.0687859,284.1967908,0.301514881,-16.61194,0.339
18/08/201622:00:00,-8.073763912,8.362820476,0.399431976,129.5623621,283.9260549,0.159211688,-25.72402,0.339
18/08/201622:30:00,-7.813636755,17.32415985,0.389720907,116.9865751,283.652615,0.21493877,-15.48383,0.338
18/08/201623:00:00,-3.630361089,-1.409254816,0.584242038,137.551215,284.0534038,0.232022935,-22.62368,0.338
18/08/201623:30:00,-18.32850235,12.55513302,0.701789759,112.2293143,284.003764,0.181654964,-39.71569,0.338
19/08/201600:00:00,-10.84703333,2.123466124,0.350405195,75.67905217,283.4964806,0.452313589,-21.48798,0.338
19/08/201600:30:00,-7.376016728,-1.988218851,0.385191369,133.0775243,281.2249252,0.177149717,-15.02227,0.337
19/08/201601:00:00,-7.786493499,26.15180718,0.559037549,143.8041508,278.9155883,0.14065615,-38.66413,0.337
19/08/201601:30:00,-16.57028751,-9.617355934,0.561698536,139.7549968,278.5862224,0.176805549,-38.38261,0.337
19/08/201602:00:00,-8.848128497,6.463879071,0.599856267,126.8149613,278.0973072,0.07967581,-43.44071,0.337
19/08/201602:30:00,-6.593394915,1.081534251,0.579850466,135.171157,278.9532604,0.063784432,-34.89082,0.336
19/08/201603:00:00,-9.926135655,-40.97130241,0.782860734,136.9362122,279.0318072,0.079816553,-42.01685,0.336
19/08/201603:30:00,-14.4934725,-24.26805374,0.703628338,135.8063333,278.8024433,0.070984431,-60.19794,0.336
19/08/201604:00:00,-2.144842736,0,0.6329873,139.9280815,279.9719954,0.073042571,-47.38949,0.335
19/08/201604:30:00,-12.77148116,-17.70467933,0.776378595,144.061341,279.0243975,0.050669967,-37.9454,0.335
19/08/201605:00:00,-0.254851187,0,0.680793708,135.1712787,278.6730809,0.117846929,-32.75433,0.334
19/08/201605:30:00,-5.287648612,-3.306223225,0.712939337,148.6033274,277.713498,0.033993743,-29.36316,0.334
19/08/201606:00:00,-12.8064551,122.3924853,0.744083705,153.233527,277.9107227,0.042258724,-27.62218,0.333
19/08/201606:30:00,-10.25152506,6.907878999,0.782658966,147.531257,279.9535924,0.061288273,-20.70911,0.333
19/08/201608:00:00,-12.48638337,14.24749186,0.554532097,141.2191281,281.8808853,0.047262918,10.18125,0.332
19/08/201608:30:00,-43.3325372,125.8313094,1.315386239,90.14500582,284.2743193,0.316520241,207.0381,0.332
19/08/201609:00:00,-8.127294477,30.73588186,1.450623919,100.299469,285.6761949,0.446633613,210.5207,0.332
19/08/201609:30:00,-2.431156428,41.14580717,1.570562505,94.61165266,286.0502323,0.534342415,166.3143,0.333
19/08/201610:00:00,38.92170136,105.1890116,1.523336266,102.5163003,286.8235475,0.935027126,294.3205,0.333
19/08/201611:00:00,96.9176528,115.7781821,1.612553975,127.4963015,287.448821,1.647194956,439.8357,0.334
19/08/201611:30:00,103.9605319,104.8868782,1.637622575,160.7362081,287.8264623,1.579383897,465.6038,0.334
19/08/201612:00:00,118.096048,131.9609686,1.521214329,174.6179816,288.0993413,2.147252103,492.0191,0.335
19/08/201612:30:00,136.0792732,143.2783907,1.003229403,181.3230729,288.6926247,2.685377152,541.4071,0.336
19/08/201613:00:00,123.1052057,217.352681,1.905326955,156.7721564,288.2955799,3.137529093,547.2057,0.337
19/08/201613:30:00,123.2669234,188.49306,1.894529821,154.3041659,288.5710884,2.57355326,535.0882,0.337
19/08/201614:00:00,110.2100616,180.6157029,1.832337594,180.6538537,289.1926029,2.639323408,521.9581,0.337
19/08/201614:30:00,147.5561337,268.6934897,1.252756799,162.0119249,289.803844,2.60068299,492.2976,0.338
19/08/201615:00:00,127.7048493,180.2884819,0.843490449,148.6459942,290.0221729,2.532342626,492.3062,0.337
19/08/201615:30:00,77.35514213,122.219298,0.228177518,46.33952166,290.2237468,3.274290585,452.0546,0.338
19/08/201616:00:00,138.9228816,222.3943363,1.321342704,141.1020557,289.6211151,4.376126637,413.9279,0.338
19/08/201616:30:00,127.1449134,239.9047222,2.500963625,129.744353,290.2762465,2.942271183,351.1236,0.338
19/08/201617:00:00,101.3464793,184.4526994,2.081768176,121.855942,290.168725,4.308149439,282.4158,0.338
19/08/201617:30:00,90.47647277,154.8942831,0.680988167,134.9401702,289.9639986,2.330191969,259.1302,0.338
19/08/201618:00:00,63.70597548,152.8331209,0.989712413,161.0076907,289.2172276,1.720625547,172.3003,0.338
19/08/201618:30:00,47.55333522,141.4177746,0.363906666,243.2995924,289.0918077,1.375649777,108.8461,0.338
19/08/201619:00:00,3.238412196,51.79490704,0.337350699,303.9174405,289.3304234,0.578371258,-13.81763,0.338
19/08/201619:30:00,-48.3827715,70.82426444,1.087775717,166.6935813,288.8763984,1.719292093,-23.01121,0.338
19/08/201620:00:00,-63.57259105,60.78801411,0.817732603,142.716047,288.6418683,1.601604998,-27.05912,0.337
19/08/201620:30:00,-7.657088923,3.864752829,0.3974375,89.52061872,286.5955372,0.487693787,-44.74776,0.337
19/08/201621:00:00,-60.20718255,40.71363448,0.662504376,143.6670777,284.201869,1.066469689,-49.8961,0.336
19/08/201621:30:00,-55.63346487,37.11112929,0.456428941,125.821265,284.0601659,1.798840907,-47.12355,0.336
19/08/201622:00:00,-20.44402106,11.3836512,0.590234852,118.2274881,284.6648205,0.585777966,-40.28546,0.335
19/08/201622:30:00,0,55.78668118,0.663062417,145.7146553,283.2118707,0.863477827,-41.88855,0.335
19/08/201623:00:00,-5.709184418,-2.181205099,0.630852341,238.3533477,282.4361644,1.041915731,-48.56431,0.335
19/08/201623:30:00,-16.04711782,0.998287528,0.528823129,141.4722748,282.1596049,0.762635962,-54.6692,0.334
20/08/201600:00:00,-34.30710038,1.95771894,1.186878763,190.4479898,283.3900292,1.573372319,-62.24363,0.334
20/08/201600:30:00,-38.78100163,14.86452911,1.290820142,177.7227993,281.7792239,0.793643438,-67.61002,0.333
20/08/201601:00:00,-32.69230842,10.2607335,0.937069431,167.8992019,284.263152,0.732052446,-64.01484,0.333
20/08/201602:00:00,-7.23292345,-0.648271049,0.655540717,106.7357589,285.4904223,0.310740212,-54.07128,0.332
20/08/201602:30:00,-56.87154854,19.72385653,0.674504888,129.1322511,284.8884719,0.324152937,-50.8541,0.332
20/08/201603:00:00,-54.09486759,16.09482718,0.756837829,139.2712111,282.57669,0.19118417,-53.69819,0.331
20/08/201603:30:00,-28.62180208,6.117420041,0.756768836,150.0416056,281.5240257,0.149689999,-53.94363,0.331
20/08/201604:00:00,0,26.57087472,1.015163519,142.4103618,281.4854496,0.280759547,-57.69793,0.331
20/08/201604:30:00,-86.37143404,24.93929871,1.088700948,148.2419241,280.8678887,0.280754512,-54.32408,0.33
20/08/201605:00:00,-87.59037838,25.24143232,1.00990513,127.9880953,281.6264029,0.37126351,-55.58253,0.33
20/08/201605:30:00,0,55.70240426,1.09633396,124.7439657,283.440942,0.672144184,-58.0831,0.33
20/08/201606:00:00,0,25.82132131,1.044579505,150.5901022,283.4937123,0.377078279,-56.25307,0.33
20/08/201606:30:00,0,44.37851469,1.188455296,143.6962859,280.928105,0.2885102,-52.36437,0.329
20/08/201607:00:00,-41.68503764,13.54117499,1.201169225,156.1517391,280.7496762,0.168042335,-39.91796,0.329
20/08/201607:30:00,0,17.73810898,1.329590851,150.5974621,283.1450724,0.233542492,-32.35072,0.329
20/08/201608:00:00,0,41.91208706,1.165964474,142.3263942,283.9099381,0.367934206,-29.78572,0.329
20/08/201608:30:00,0,55.22746279,1.496757494,115.3039009,285.2483267,1.125499183,127.4016,0.328
20/08/201609:00:00,58.64424515,-5.269328982,0.861227147,152.6207862,286.1221345,1.965885097,225.799,0.328
20/08/201609:30:00,12.61326234,49.71596356,1.418114798,210.9586483,286.4998508,1.583380464,177.7232,0.329
20/08/201610:00:00,27.38877068,57.26310282,0.759374561,195.6819269,287.826195,2.267159565,346.6772,0.329
20/08/201610:30:00,46.54848238,105.6931479,1.403756727,203.2802847,288.7491873,1.197430096,372.6573,0.329
20/08/201611:00:00,80.51828969,138.7963481,2.041952254,187.3608477,289.3172791,1.683836441,445.5472,0.329
20/08/201611:30:00,74.95582488,166.2394772,2.598606888,170.6225165,289.9734438,1.778799635,436.4668,0.329
20/08/201612:00:00,81.84216034,169.7974213,2.227384956,163.0326894,290.3624713,2.141627047,398.4344,0.329
20/08/201612:30:00,100.5230262,174.9444623,0.46878365,98.89978847,290.6188949,1.857012598,460.4746,0.329
20/08/201613:00:00,43.83090505,134.3440446,1.117247953,149.1060166,291.0508868,2.611573029,232.7538,0.33
20/08/201613:30:00,78.74477759,148.1364569,0.281164341,92.99338318,291.5058289,2.590978937,386.8236,0.33
20/08/201614:00:00,115.296579,184.0169471,0.831705344,177.9556085,291.5513902,2.120067852,506.6958,0.33
20/08/201614:30:00,154.9580998,221.3496863,0.326229216,108.197427,291.5499963,2.121519789,500.1287,0.331
20/08/201615:00:00,92.60862421,137.6475146,1.041175325,350.6300227,291.6606003,1.565010966,454.2403,0.331
20/08/201615:30:00,114.982515,202.7535744,1.217619378,156.6973699,291.6683056,1.83266737,399.2136,0.331
20/08/201616:00:00,32.22069532,103.765917,0.182370781,141.838174,291.648507,2.346766794,146.1308,0.331
20/08/201617:00:00,77.00249541,149.1511402,0.865779076,71.77255505,290.9049135,1.153836144,220.4702,0.331
20/08/201617:30:00,28.13429394,108.0101607,0.060269321,293.2214639,290.932993,0.853375461,171.7638,0.331
20/08/201618:00:00,37.57446087,70.72681173,0.265520158,4.723583472,290.9082899,1.027101446,47.98906,0.331
20/08/201618:30:00,-12.16315177,76.94694348,0.119167411,66.97464962,290.6595466,0.20308723,40.67355,0.331
20/08/201619:00:00,-10.4210795,18.48279692,0.323312955,139.4019294,290.6974886,0.537287925,26.46062,0.331
20/08/201619:30:00,-30.59444851,62.52478802,1.048688106,130.8323748,290.0498492,1.416246517,-6.177892,0.331
20/08/201620:00:00,-69.14143592,88.95437341,1.147539255,115.045827,289.5367188,1.384836515,-19.46711,0.33
20/08/201620:30:00,-43.82021843,46.00473566,0.75662777,98.16130526,288.4592829,0.913233212,-44.71008,0.33
20/08/201621:00:00,-3.89344993,8.589143795,0.687070328,135.98395,288.1889101,0.418910183,-52.64443,0.33
20/08/201621:30:00,-65.09137036,50.63057045,0.895129751,113.2653725,288.4859918,0.461355708,-51.56345,0.329
20/08/201622:00:00,-74.97929636,39.60710635,0.80621833,123.2485199,288.342054,0.406461757,-54.63426,0.329
20/08/201622:30:00,-58.79597133,27.23811137,0.678631772,119.7250887,287.2302196,0.42186324,-53.75933,0.328
20/08/201623:00:00,-61.93716837,24.55054094,0.893711689,120.4850226,287.3105612,0.314151289,-59.68742,0.328
20/08/201623:30:00,0,41.50414332,0.935629432,142.1209951,286.6391452,0.423000273,-57.98346,0.327
21/08/201600:00:00,-89.75205299,1.58,0.985341433,133.8086655,287.0143547,0.32095606,-58.87434,0.327
21/08/201600:30:00,0,14.269,1.04438299,131.3936506,286.8299481,0.681439126,-50.35221,0.326
21/08/201601:00:00,-79.54825796,10.624,0.871554782,127.806038,286.5826129,0.428567715,-46.36256,0.326
21/08/201601:30:00,-55.52495123,18.4626952,0.974775735,131.0314547,285.6538052,0.863075107,-50.96687,0.326
21/08/201602:00:00,-4.864422033,-9.859411434,0.800163451,119.0976306,285.5654469,1.104979522,-56.43823,0.325
21/08/201602:30:00,-39.99992119,14.63503996,0.354746149,101.4756891,286.1074745,0.482549722,-47.4753,0.325
21/08/201603:00:00,-66.16839134,32.29684307,0.845713006,132.4664844,285.8105528,0.273240207,-45.87759,0.325
21/08/201603:30:00,-96.35771624,7.37,1.057591487,143.6452247,285.4903389,0.273717919,-45.96073,0.325
21/08/201604:00:00,-78.3158493,31.68722902,0.968723376,136.8893785,284.9645277,0.300979159,-45.99562,0.324
21/08/201604:30:00,-39.73615003,11.96162514,1.008561354,151.6744277,284.6856099,0.229065611,-47.56569,0.324
21/08/201605:00:00,0,44.11128134,1.120370728,148.4321302,282.6793047,0.5346745,-53.31662,0.324
21/08/201605:30:00,0,49.64127058,1.405591407,125.6825942,281.2152377,0.977533064,-64.4006,0.323
21/08/201606:00:00,0,116.4253769,1.421297483,140.9387997,281.1187819,1.140005564,-65.55019,0.323
21/08/201606:30:00,0,120.6923842,1.379971016,154.7169956,280.6618434,0.397806233,-56.03991,0.323
21/08/201607:00:00,0,32.8095487,1.427298714,150.6734389,280.292792,0.531511324,-55.82541,0.324
21/08/201608:00:00,0,60.18197383,1.502687887,140.0197309,279.8529591,0.704875114,-43.14946,0.323
21/08/201608:30:00,0,50.23479904,1.468545438,124.8993601,279.6880978,0.901434654,81.76241,0.322
21/08/201609:00:00,-11.84370709,17.32879854,1.455483169,141.5789012,279.7857455,1.354077371,125.4327,0.322
21/08/201609:30:00,2.112948892,44.07216131,1.413361067,179.8416614,279.4539528,2.391566546,153.0727,0.322
21/08/201610:00:00,-7.978080838,87.24561584,0.470603364,67.893335,279.4054636,1.161065231,340.5057,0.322
21/08/201610:30:00,49.8896518,83.12643714,0.949283914,230.0942145,279.3214308,1.966461185,385.1719,0.323
21/08/201611:00:00,71.75799378,129.1660837,0.822950747,225.2464576,279.2193792,2.083852851,427.1338,0.323
21/08/201611:30:00,57.54827844,178.2438241,1.064630711,214.3474478,279.4635927,2.919742585,462.2271,0.323
21/08/201612:00:00,63.17737123,124.4776818,1.00312192,212.2192109,279.3044623,3.939055608,490.1116,0.323
21/08/201612:30:00,107.037878,201.8257236,1.161725619,241.9152584,278.354609,3.422751642,508.6574,0.323
21/08/201613:00:00,111.1483393,198.4363836,0.428275266,101.5210092,275.3972196,3.196614369,526.9526,0.324
21/08/201613:30:00,121.2248647,192.9414604,1.335671872,289.1147615,277.5354165,2.707819475,526.5366,0.325
21/08/201614:00:00,147.4074924,221.5211748,1.436590763,282.2113474,278.446481,2.914267396,552.8462,0.325
21/08/201614:30:00,101.4491224,177.2186302,0.752450815,234.1469425,278.9486696,2.918523897,498.2284,0.325
21/08/201615:00:00,119.8012226,234.0381257,0.770182032,134.2432156,278.3809745,3.390055159,500.2703,0.324
21/08/201615:30:00,145.1902009,213.4459473,0.845699537,358.5271604,278.690709,2.982907684,370.6391,0.324
21/08/201616:00:00,97.55504006,190.1029179,0.825293652,74.52612832,278.8219763,2.640903753,282.542,0.324
21/08/201616:30:00,69.63229362,165.5276134,0.359102287,116.7237289,278.9374224,2.902051482,99.98199,0.324
21/08/201617:00:00,-18.71252305,90.45779527,0.504238042,214.047856,279.2863884,2.861491674,101.4404,0.325
21/08/201617:30:00,-22.77561521,122.1471446,0.61836121,350.1454229,278.846036,2.55510416,126.5197,0.324
21/08/201618:00:00,-17.1655441,96.85959281,0.85592518,255.3887348,277.7968419,1.982587379,21.46198,0.324
21/08/201618:30:00,-32.82378593,87.03347159,1.122419629,280.2259451,277.7890689,2.303262604,80.92614,0.324
21/08/201619:00:00,-31.58328921,98.36441297,0.556713542,232.1731134,278.1188619,1.891146439,30.87974,0.323
21/08/201619:30:00,-25.77867777,29.51042292,0.197327057,261.7300433,277.6448992,1.518608821,-37.66677,0.323
21/08/201620:00:00,-35.53232179,34.2104397,0.750196903,15.45301377,277.4396123,1.906473133,-68.89983,0.322
21/08/201620:30:00,7.936046091,-10.30418991,0.716400427,343.8098001,277.172999,1.004465895,-65.23579,0.322
21/08/201621:00:00,11.35681231,-18.90222416,0.679117964,322.3990863,277.3809118,1.08104102,-61.88762,0.321
21/08/201621:30:00,0,62.90323983,0.74302216,155.1789015,277.7300315,3.512289977,-76.47334,0.321
21/08/201622:00:00,-89.56231437,44.67215516,0.955694235,114.4017773,277.9870861,2.656777707,-78.72636,0.32
21/08/201623:00:00,-97.97826122,34.64438776,0.366498249,173.6117576,278.6399067,1.771438552,-81.41249,0.319
21/08/201623:30:00,-81.64886479,34.06244397,0.432104304,259.8951082,278.9857076,2.614336488,-75.2576,0.319