Time,H,LE,q,ws,wd,air_temp,TKE,rad,VWC
7/06/17 19:00:00,20.3567,137.353,1.51E-02,0.677017,300.693,292.261,0.522506,394.5351,0.144
7/06/17 19:30:00,-0.634723,75.3169,1.62E-02,1.3349,302.967,291.407,0.573133,48.62958,0.144
7/06/17 20:00:00,-20.8062,51.8719,1.65E-02,0.550137,231.861,290.606,0.490891,212.2637,0.144
7/06/17 21:00:00,-27.1848,23.6137,1.68E-02,1.00907,131.894,287.49,0.2186,125.554,0.143
7/06/17 21:30:00,-22.397,6.82952,1.64E-02,0.862792,118.501,286.467,0.270305,8.803485,0.142
7/06/17 22:00:00,-35.3701,15.045,1.63E-02,1.0726,132.695,284.689,0.353047,-40.67161,0.141
7/06/17 22:30:00,-26.4034,2.5161,1.62E-02,0.976224,122.673,283.626,0.235586,-52.86547,0.141
7/06/17 23:00:00,-25.4085,6.38439,1.63E-02,0.800836,124.612,282.371,0.180368,-65.10239,0.141
7/07/17 00:30:00,-21.8274,2.20036,1.62E-02,0.881889,127.159,281.726,0.121036,-64.8568,0.14
7/07/17 02:00:00,-28.7019,-3.60644,1.62E-02,0.901904,127.814,280.412,0.166638,-60.13454,0.14
7/07/17 02:30:00,-17.6202,3.9E-02,1.62E-02,0.732222,123.444,280.278,7.38E-02,-59.101,0.139
7/07/17 03:00:00,-20.549,-2.51381,1.61E-02,0.827529,137.763,279.551,9.84E-02,-56.94086,0.139
7/07/17 03:30:00,-17.766,-1.68244,1.62E-02,0.833451,122.295,280.655,0.102416,-52.91439,0.139
7/07/17 04:00:00,-19.3512,-0.626198,1.62E-02,0.830629,130.51,279.882,0.107609,-48.14043,0.139
7/07/17 04:30:00,-29.1851,-0.124835,1.62E-02,0.802334,128.252,279.565,8.89E-02,-50.24206,0.14
7/07/17 05:00:00,-25.2122,-4.12927,1.61E-02,0.799356,127.268,279.82,9.5E-02,-55.4518,0.14
7/07/17 05:30:00,-10.0536,-2.69548,1.6E-02,0.767838,127.986,279.165,7.54E-02,-51.20517,0.14
7/07/17 06:00:00,-33.5572,-1.41682,1.6E-02,0.931059,127.571,279.329,0.136321,-53.0648,0.139
7/07/17 06:30:00,-32.3726,4.31009,1.62E-02,1.05752,126.208,280.328,0.177789,-49.80422,0.14
7/07/17 07:00:00,-25.7013,13.9783,1.69E-02,0.796247,114.68,282.715,0.137586,-35.57227,0.14
7/07/17 07:30:00,-24.1131,19.1074,1.68E-02,0.626497,86.9834,283.876,0.149084,-11.94566,0.14
7/07/17 08:00:00,0.178578,20.0431,1.71E-02,0.772897,88.7017,285.19,0.103946,9.718197,0.141
7/07/17 08:30:00,-0.754295,32.7322,1.75E-02,0.552622,53.0633,286.883,8.98E-02,23.16239,0.141
7/07/17 09:00:00,0.331499,100.858,1.66E-02,1.09513,75.9789,288.75,0.928392,103.6092,0.141
7/07/17 09:30:00,-28.4391,115.652,1.62E-02,1.55213,121.154,289.229,1.39936,167.4721,0.141
7/07/17 10:00:00,36.7715,144.112,1.62E-02,0.986476,113.059,290.401,1.25646,234.973,0.141
7/07/17 10:30:00,31.0615,159.044,1.59E-02,0.713035,160.664,291.278,1.28614,300.9107,0.141
7/07/17 11:00:00,67.3464,171.188,1.55E-02,0.306876,346.335,292.268,0.799919,363.28,0.141
7/07/17 11:30:00,75.1855,192.906,1.42E-02,0.956134,287.152,292.98,0.934945,422.1377,0.141
7/07/17 12:00:00,92.0341,199.808,1.38E-02,0.978118,285.682,293.423,1.48289,460.4042,0.141
7/07/17 12:30:00,66.3792,154.528,1.37E-02,0.575956,316.134,293.746,1.74782,526.1852,0.141
7/07/17 13:00:00,94.8303,230.03,1.33E-02,1.48848,237.141,293.932,2.24739,559.2573,0.14
7/07/17 13:30:00,129.328,276.023,1.33E-02,1.48639,256.779,294.169,3.02572,597.7681,0.14
7/07/17 14:00:00,127.331,275.243,1.35E-02,1.54406,258.211,294.581,1.62429,617.2194,0.14
7/07/17 14:30:00,99.0529,222.48,1.35E-02,1.18155,288.028,294.737,1.3118,633.8972,0.139
7/07/17 15:00:00,95.9338,236.685,1.35E-02,0.904021,291.356,294.846,1.48172,637.779,0.138
7/07/17 15:30:00,8.17831,125.718,1.38E-02,1.24055,311.56,294.204,0.964734,590.6708,0.138
7/07/17 16:30:00,5.82268,122.114,1.36E-02,0.415595,327.869,294.269,0.931218,545.1404,0.137
7/07/17 18:00:00,66.582,206.123,1.4E-02,1.12992,247.806,293.804,1.86996,258.6388,0.136
7/07/17 18:30:00,54.6751,199.143,1.41E-02,1.07792,262.511,293.926,1.195,285.7284,0.135
7/07/17 19:00:00,7.5589,137.082,1.44E-02,0.451266,146.822,293.742,1.24407,371.78,0.135
7/07/17 20:30:00,-10.2779,48.5328,1.62E-02,0.773124,134.429,289.398,0.28684,353.4956,0.133
7/07/17 21:00:00,-15.4242,36.2523,1.61E-02,0.722043,116.799,288.011,0.140009,292.4465,0.133
7/07/17 21:30:00,-27.6428,33.4869,1.59E-02,0.897551,126.085,286.748,0.174595,159.2351,0.132
7/07/17 22:00:00,-46.5661,49.3538,1.55E-02,0.952928,122.621,286.71,0.273558,-25.52079,0.131
7/07/17 22:30:00,-38.082,36.6888,1.56E-02,0.799899,115.423,285.916,0.217891,-45.16141,0.13
7/07/17 23:00:00,-28.0065,13.3484,1.52E-02,0.961577,115.296,285.42,0.180714,-34.79283,0.13
7/07/17 23:30:00,-35.4447,16.4941,1.52E-02,0.928395,122.884,284.924,0.1529,-24.83201,0.13
7/08/17 00:00:00,-51.0151,31.9965,1.53E-02,0.95089,124.048,284.407,0.232271,-56.33891,0.13
7/08/17 00:30:00,-51.1114,30.5165,1.53E-02,1.07963,125.84,284.605,0.22418,-55.1277,0.13
7/08/17 01:00:00,-46.2628,27.8255,1.53E-02,1.02468,123.906,284.213,0.18543,-53.82645,0.13
7/08/17 01:30:00,-52.9367,33.1407,1.53E-02,0.885204,118.681,284.411,0.11949,-40.38812,0.129
7/08/17 02:00:00,-43.318,24.6428,1.54E-02,0.891973,132.11,283.785,0.167186,-40.44609,0.129
7/08/17 02:30:00,-46.754,16.0182,1.53E-02,1.0215,124.913,283.194,0.212796,-38.93369,0.129
7/08/17 03:00:00,-56.8775,26.048,1.51E-02,1.11117,121.147,283.241,0.268158,-41.23925,0.129
7/08/17 03:30:00,-73.0247,29.2582,1.5E-02,1.18399,123.239,283.151,0.304297,-48.07314,0.13
7/08/17 04:00:00,-19.9899,6.93454,1.52E-02,0.88409,124.77,282.295,0.138123,-47.82253,0.13
7/08/17 04:30:00,-44.4996,13.3361,1.51E-02,0.899333,118.8,281.943,0.221628,-52.44497,0.129
7/08/17 05:00:00,-19.0667,5.43315,1.52E-02,0.733931,120.506,281.15,7.47E-02,-47.13126,0.129
7/08/17 05:30:00,-18.869,5.54855,1.52E-02,0.805666,129.304,280.615,7.3E-02,-53.0278,0.129
7/08/17 06:00:00,-10.2565,0.702175,1.52E-02,0.783677,126.839,280.402,5.88E-02,-49.7713,0.129
7/08/17 06:30:00,-13.8689,3.01128,1.55E-02,0.720311,122.197,280.598,5.95E-02,-49.79689,0.129
7/08/17 07:00:00,-15.4168,10.8145,1.58E-02,0.695146,108.88,281.706,6.86E-02,-45.2624,0.129
7/08/17 07:30:00,-6.93583,16.1032,1.63E-02,0.740751,113.075,282.754,9.44E-02,-34.80085,0.129
7/08/17 08:30:00,-15.1508,62.0199,1.68E-02,0.723919,74.9452,286.461,0.286821,-22.90578,0.129
7/08/17 09:00:00,4.7271,67.2167,1.59E-02,1.07287,91.9731,288.082,0.728159,6.832464,0.129
7/08/17 09:30:00,14.5604,117.826,1.6E-02,0.391828,40.9906,288.353,1.0359,56.42117,0.129
7/08/17 10:00:00,31.1361,124.214,1.61E-02,0.990938,5.05806,288.676,0.950881,154.7149,0.129
7/08/17 10:30:00,26.63,114.378,1.63E-02,0.572742,95.0634,288.944,0.730183,212.7782,0.13
7/08/17 11:00:00,30.377,127.738,1.63E-02,0.912991,273.277,289.615,0.812545,290.9257,0.13
7/08/17 11:30:00,38.6989,161.253,1.64E-02,0.607332,249.368,290.146,0.911408,255.2319,0.13
7/08/17 12:00:00,21.0753,113.257,1.56E-02,0.615309,289.545,290.912,2.00668,305.3139,0.13
7/08/17 12:30:00,118.32,263.114,1.46E-02,1.11169,225.995,291.825,1.90745,340.2496,0.13
7/08/17 13:00:00,98.0397,247.838,1.41E-02,1.54073,208.539,292.076,2.5282,504.4904,0.13
7/08/17 13:30:00,116.781,237.343,1.39E-02,0.657112,254.706,292.259,2.47762,488.0686,0.129
7/08/17 14:00:00,141.37,318.734,1.37E-02,0.786473,153.286,292.837,3.73677,590.6207,0.129
7/08/17 14:30:00,158.621,337.194,1.35E-02,0.464327,165.5,293.143,2.44398,486.8969,0.128
7/08/17 15:00:00,116.649,248.462,1.3E-02,0.307983,225.862,293.124,1.6347,704.6052,0.128
7/08/17 15:30:00,171.671,372.869,1.27E-02,0.468807,250.568,293.531,2.33036,694.7269,0.127
7/08/17 16:00:00,136.075,286.248,1.29E-02,1.89,243.067,293.631,2.10738,717.7853,0.126
7/08/17 16:30:00,81.4869,237.829,1.3E-02,1.09432,221.322,293.163,1.96406,636.3333,0.126
7/08/17 17:00:00,56.8811,235.96,1.32E-02,0.347482,129.528,293.164,2.46089,646.8199,0.125
7/08/17 17:30:00,80.7235,212.513,1.37E-02,0.447073,276.091,293.526,1.14531,583.3943,0.124
7/08/17 18:00:00,63.1552,171.806,1.37E-02,0.50238,195.272,293.395,2.03583,394.4263,0.124
7/08/17 18:30:00,-3.08331,109.371,1.4E-02,0.114497,253.151,293.175,1.10516,411.441,0.123
7/08/17 19:00:00,-26.8671,101.959,1.39E-02,0.591146,163.53,292.622,1.95961,409.3052,0.122
7/08/17 19:30:00,-0.507356,136.485,1.45E-02,0.607937,279.383,292.549,0.387044,343.0873,0.122
7/08/17 20:00:00,-21.1677,-10.1716,1.56E-02,0.482708,122.819,290.104,0.43597,270.5331,0.121
7/08/17 20:30:00,-16.349,7.37247,1.61E-02,0.46488,121.277,287.425,0.331993,52.90376,0.12
7/08/17 21:00:00,-30.2078,27.9219,1.88E-02,0.588997,143.044,287.335,0.777262,149.5482,0.119
7/08/17 21:30:00,-10.9653,-4.95706,1.95E-02,0.915835,129.431,286.649,0.227744,-40.41602,0.118
7/08/17 22:00:00,-5.35051,-4.36414,1.98E-02,0.781439,120.804,285.849,0.201242,-46.26455,0.118
7/08/17 22:30:00,-14.4628,-15.4464,1.96E-02,0.555091,116.861,284.361,0.145706,-57.44521,0.117
7/08/17 23:00:00,-8.03551,-5.2013,1.93E-02,0.751732,118.301,283.779,0.171305,-57.78035,0.117
7/08/17 23:30:00,-15.8744,-23.233,1.94E-02,0.64438,127.218,282.936,8.39E-02,-61.24754,0.117
7/09/17 00:30:00,-24.8598,-35.363,1.94E-02,1.00999,123.709,282.255,0.196385,-56.65194,0.117
7/09/17 01:00:00,-24.9279,-27.4433,1.94E-02,1.02974,122.412,282.389,0.293465,-59.09943,0.117
7/09/17 01:30:00,-9.81719,-84.8561,2.17E-02,0.711642,131.134,281.491,9.58E-02,-56.13634,0.117
7/09/17 02:00:00,-8.33162,-52.2988,2.15E-02,0.780212,128.902,281.708,0.101603,-46.60579,0.117
7/09/17 02:30:00,-11.7733,78.0898,2.59E-02,0.667185,130.347,280.315,4.26E-02,-54.77967,0.117
7/09/17 03:00:00,-21.1952,94.5764,3.59E-02,0.782853,121.108,279.015,0.113668,-43.12767,0.117
7/09/17 04:00:00,-13.8754,-22.1486,2.19E-02,0.975654,145.998,280.85,0.244897,-34.15102,0.116
7/09/17 04:30:00,-8.53538,-39.173,2.12E-02,0.716811,136.672,281.968,9.46E-02,-28.58875,0.116
7/09/17 06:00:00,-8.85043,-7.97211,3.83E-02,0.581301,137.152,277.908,3.51E-02,-26.50785,0.116
7/09/17 06:30:00,-5.62513,-41.5807,3.28E-02,0.652878,135.421,278.778,3.2E-02,0.4444356,0.117
7/09/17 08:00:00,2.99272,5.93677,2.08E-02,0.352569,126.886,284.415,9.63E-02,-2.095848,0.117
7/09/17 08:30:00,-1.43701,58.5487,2.04E-02,0.775633,99.7904,286.099,0.259523,-11.45745,0.117
7/09/17 09:00:00,21.0133,81.6359,1.99E-02,1.00149,76.5412,287.166,0.655672,1.471261,0.117
7/09/17 09:30:00,18.2631,87.3956,1.92E-02,1.89161,83.3553,286.954,0.678508,107.4749,0.118
7/09/17 10:00:00,26.1393,93.7035,1.88E-02,1.45563,90.8185,287.244,0.616971,191.654,0.118
7/09/17 10:30:00,5.86771,111.088,1.77E-02,1.49388,87.3181,287.328,0.509246,221.8823,0.118
7/09/17 11:00:00,20.1244,97.2736,1.75E-02,0.783639,86.9481,288.073,0.413324,190.1638,0.119
7/09/17 11:30:00,4.42637,60.0506,1.7E-02,0.531314,149.472,288.228,0.433637,248.5715,0.119
7/09/17 12:00:00,73.4734,181.151,1.6E-02,0.396843,262.494,290.092,0.523237,171.1533,0.119
7/09/17 12:30:00,60.3103,207.567,1.54E-02,0.20861,198.559,290.835,0.94882,165.1653,0.119
7/09/17 13:00:00,77.0184,222.391,1.48E-02,0.71834,234.988,291.296,2.11037,84.55964,0.119
7/09/17 13:30:00,94.5698,229.364,1.43E-02,0.779999,232.649,291.588,1.25069,583.2625,0.118
7/09/17 14:00:00,122.609,256.674,1.43E-02,0.655273,226.983,292.323,1.77879,445.3581,0.118
7/09/17 14:30:00,125.587,261.28,1.39E-02,0.537787,324.894,292.381,1.81435,562.2337,0.118
7/09/17 15:00:00,51.8199,177.621,1.36E-02,0.232455,112.91,292.839,1.66269,544.4873,0.117
7/09/17 15:30:00,68.1787,264.328,1.36E-02,0.189791,131.587,292.832,1.71202,645.6191,0.117
7/09/17 16:30:00,112.28,263.751,1.4E-02,0.924312,332.666,293.093,1.9796,625.4182,0.116
7/09/17 17:00:00,67.8331,184.195,1.43E-02,0.703541,52.9226,292.768,1.13719,635.507,0.116
7/09/17 17:30:00,90.5165,213.061,1.43E-02,0.688288,311.008,292.912,2.90332,535.0784,0.115
7/09/17 18:00:00,43.0809,161.6,1.43E-02,0.593445,284.091,292.698,2.00808,580.0778,0.115
7/09/17 18:30:00,-6.7455,147.503,1.41E-02,1.37966,267.844,291.996,2.73255,368.317,0.114
7/09/17 19:00:00,-12.7463,108.85,1.39E-02,0.191859,76.9615,291.286,3.14732,630.3021,0.113
7/09/17 19:30:00,-4.7845,117.051,1.4E-02,0.541421,314.212,290.986,2.47374,326.4259,0.113
7/09/17 20:00:00,-33.2961,31.2342,1.4E-02,0.551916,152.679,290.058,0.574619,166.8262,0.112
7/09/17 20:30:00,-53.2586,50.9624,1.51E-02,0.73542,124.699,287.6,0.373094,129.7382,0.111
7/09/17 21:00:00,-41.5059,40.4211,1.54E-02,0.692928,120.368,285.667,0.252437,110.2573,0.11
7/09/17 21:30:00,-44.2854,50.0839,1.54E-02,0.774073,107.548,284.376,0.284714,159.1267,0.109
7/09/17 22:00:00,-55.9024,33.7367,1.53E-02,0.886474,123.984,283.069,0.308712,-44.43013,0.109
7/09/17 22:30:00,-54.8991,24.2453,1.5E-02,0.859938,119.757,282.733,0.303195,-51.71388,0.108
7/09/17 23:00:00,-51.7852,24.7694,1.5E-02,0.879001,124.317,282.031,0.212208,-47.2615,0.108
7/09/17 23:30:00,-16.0953,2.80005,1.48E-02,0.689187,126.118,281.84,0.112251,-57.3809,0.108
7/13/17 04:30:00,-13.0342,-6.89179,1.69E-02,0.772941,128.819,276.927,9.68E-02,-63.19014,0.108
7/13/17 05:00:00,-26.9109,-10.9859,1.68E-02,0.919443,131.636,276.84,0.113282,-62.66845,0.108
7/13/17 05:30:00,-39.4522,-7.90927,1.67E-02,0.954604,127.239,277.215,0.171574,-60.35028,0.107
7/13/17 06:00:00,-28.1981,-10.7697,1.67E-02,0.845841,127.603,276.867,0.105833,-56.37671,0.107
7/13/17 06:30:00,-32.9384,-13.1358,1.68E-02,0.930354,132.028,276.967,0.129377,-56.34062,0.135
7/13/17 07:00:00,-64.9448,2.30619,1.68E-02,0.709878,114.428,278.92,0.207996,-59.50668,0.135
7/13/17 07:30:00,-29.0103,11.4282,1.68E-02,0.842062,79.3949,280.878,0.297466,-60.68166,0.135
7/13/17 08:00:00,-24.8417,41.142,1.66E-02,0.901015,63.8023,282.724,0.390092,-51.34653,0.135
7/13/17 08:30:00,-60.3744,102.628,1.64E-02,0.256279,17.951,284.134,1.08045,-42.6947,0.135
7/13/17 09:00:00,14.3014,76.9899,1.6E-02,0.476324,125.357,285.361,1.27776,-38.55924,0.135
7/13/17 09:30:00,19.7187,103.12,1.59E-02,0.63498,263.62,285.833,1.60692,-19.2741,0.135
7/13/17 10:00:00,50.994,137.933,1.58E-02,1.75166,237.469,286.151,2.31804,96.72392,0.135
7/13/17 10:30:00,56.1044,188.209,1.53E-02,0.92766,251.271,287.015,1.96519,159.9169,0.135
7/13/17 11:00:00,64.9277,158.439,1.49E-02,1.49813,259.656,287.381,2.28086,231.3928,0.135
7/13/17 11:30:00,104.76,224.059,1.48E-02,1.41445,235.66,287.678,2.93909,300.4819,0.135
7/13/17 12:00:00,104.79,226.692,1.48E-02,0.448175,205.809,288.205,2.27028,368.8033,0.135
7/13/17 12:30:00,122.508,253.065,1.46E-02,1.24974,241.703,288.428,3.68323,427.5143,0.135
7/13/17 13:00:00,115.144,210.641,1.48E-02,1.08891,322.153,288.908,3.23229,486.6805,0.135
7/13/17 13:30:00,174.129,282.818,1.48E-02,1.37895,298.122,289.081,4.56814,536.6847,0.134
7/13/17 14:00:00,133.326,263.013,1.5E-02,0.597232,231.436,289.442,4.31107,572.2075,0.134
7/13/17 14:30:00,146.273,264.265,1.51E-02,0.892734,284.112,289.736,2.67534,606.8513,0.134
7/13/17 15:00:00,93.5265,192.958,1.51E-02,0.700074,279.898,290.134,2.6981,632.5327,0.133
7/13/17 15:30:00,123.17,267.94,1.52E-02,0.513483,327.235,290.5,2.95217,649.0018,0.133
7/13/17 16:30:00,92.2789,220.265,1.53E-02,0.618587,254.957,290.632,2.78045,640.4218,0.132
7/13/17 17:00:00,55.5931,158.008,1.5E-02,0.59642,297.627,290.85,3.13925,622.2104,0.132
7/13/17 18:00:00,68.2362,181.481,1.51E-02,0.72611,267.538,291.011,2.96994,362.7075,0.131
7/13/17 18:30:00,61.1075,151.216,1.5E-02,0.520489,37.4168,290.815,3.3559,562.7399,0.131
7/13/17 19:00:00,17.407,138.673,1.51E-02,0.210025,98.5163,290.682,1.85744,496.5922,0.129
7/13/17 19:30:00,4.64762,120.164,1.49E-02,0.583233,222.337,290.276,1.55598,331.5048,0.128
7/13/17 20:00:00,-51.6998,33.9325,1.46E-02,0.290133,334.702,289.214,1.71293,393.304,0.127
7/13/17 20:30:00,-18.0993,20.2324,1.45E-02,0.197658,50.6658,288.79,0.971281,218.5375,0.126
7/13/17 21:30:00,-53.4481,41.1927,1.51E-02,0.609385,100.65,286.478,0.502101,289.1164,0.125
7/13/17 22:00:00,-64.3445,43.3964,1.53E-02,0.598504,92.8482,284.726,0.38703,31.09299,0.124
7/13/17 23:30:00,-25.5963,15.5924,1.56E-02,0.874641,123.832,281.001,0.140094,-54.54869,0.123
7/14/17 00:00:00,-37.3777,18.8826,1.55E-02,0.86871,124.698,280.652,0.116307,-55.80917,0.123
7/14/17 00:30:00,-42.171,16.5268,1.55E-02,0.932859,126.657,280.055,0.194064,-61.46011,0.121
7/14/17 01:00:00,-23.1337,8.36322,1.55E-02,0.916175,129.179,279.81,6.71E-02,-65.50378,0.121
7/14/17 01:30:00,-7.82638,3.39485,1.57E-02,1.10025,135.602,279.263,4.98E-02,-60.44646,0.12
7/14/17 02:00:00,-18.3407,29.4899,1.57E-02,0.513654,138.588,279.46,0.468527,-57.86285,0.12
7/14/17 02:30:00,-33.1415,-6.56592,1.65E-02,0.789702,124.848,280.25,0.569767,-55.5077,0.12
7/14/17 03:00:00,-25.6398,-9.68669,1.68E-02,0.512802,110.423,279.055,0.279737,-54.68,0.12
7/14/17 03:30:00,-19.7755,-10.7696,1.69E-02,0.818136,119.67,277.921,0.267767,-55.12963,0.12
7/14/17 04:00:00,-7.71467,-14.3713,1.76E-02,0.592101,105.238,278.214,0.166499,-60.21136,0.12
7/14/17 04:30:00,-5.46629,56.4252,1.91E-02,0.508974,109.527,276.966,0.160556,-64.5261,0.12
7/14/17 05:30:00,-20.9099,59.7681,3.99E-02,0.530494,122.211,272.894,8.27E-02,-60.43328,0.12
7/14/17 06:30:00,-9.26819,-131.783,3.79E-02,0.728263,117.645,274.017,9.67E-02,-60.99083,0.12
7/14/17 07:00:00,-16.0915,-50.7178,2.87E-02,0.539473,100.751,275.89,0.100841,-59.25534,0.12
7/14/17 07:30:00,-5.24622,70.876,2.06E-02,0.7893,54.0865,278.409,3.07E-02,-56.61187,0.119
7/14/17 08:30:00,-18.0685,48.5001,1.81E-02,0.624644,42.937,281.664,9.97E-02,-34.22635,0.119
7/14/17 09:00:00,21.0045,56.5912,1.76E-02,0.837405,55.8784,283.335,0.215682,-7.755813,0.119
7/14/17 09:30:00,49.4982,56.7687,1.82E-02,0.88427,69.4228,283.918,0.298234,4.069983,0.119
7/14/17 10:00:00,58.8224,81.0532,1.77E-02,0.954,34.8993,284.487,0.358327,20.22774,0.119
7/14/17 10:30:00,72.3832,127.747,1.76E-02,0.516789,62.6774,285.784,0.825023,176.6885,0.119
7/14/17 11:00:00,85.2152,131.466,1.73E-02,0.397907,246.632,286.837,1.48327,209.4124,0.12
7/14/17 11:30:00,89.9573,158.637,1.68E-02,0.387868,165.959,287.613,1.09272,284.2813,0.12
7/14/17 12:00:00,93.5134,204.324,1.63E-02,0.497587,100.88,288.271,1.40288,351.9925,0.12
7/14/17 12:30:00,107.096,224.563,1.58E-02,0.694662,217.351,289.013,1.91012,419.2074,0.12
7/14/17 13:00:00,99.5158,262.362,1.56E-02,0.75977,155.68,289.774,1.92157,493.0067,0.121
7/14/17 13:30:00,123.242,275.832,1.53E-02,0.604313,193.966,290.474,2.2128,528.5243,0.12
7/14/17 14:00:00,130.754,270.183,1.49E-02,1.10685,220.337,290.941,1.57899,561.1296,0.12
7/14/17 14:30:00,111.409,280.195,1.46E-02,1.35581,191.017,291.407,1.99575,587.2773,0.12
7/14/17 15:00:00,166.443,321.628,1.45E-02,1.28057,246.863,292.009,1.70238,613.594,0.12
7/14/17 15:30:00,140.549,267.728,1.42E-02,1.74165,263.759,291.771,2.8249,626.1656,0.119
7/14/17 16:00:00,114.131,277.278,1.43E-02,1.41786,261.045,291.943,2.42442,636.9822,0.119
7/14/17 16:30:00,80.7863,201.172,1.43E-02,1.65483,254.833,291.662,2.35173,631.7178,0.118
